id,source_name,url,description,external_id
course-of-action--f9b3e5d9-7454-4b7d-bce6-27620e19924e,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--f9f9e6ef-bc0a-41ad-ba11-0924e5e84c4c,mitre-attack,https://attack.mitre.org/mitigations/M1036,,M1036
course-of-action--fae44eea-caa7-42b7-a2e2-0c815ba81b9a,mitre-attack,https://attack.mitre.org/mitigations/T1143,,T1143
course-of-action--fcbe8424-eb3e-4794-b76d-e743f5a49b8b,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--fe0aeb41-1a51-4152-8467-628256ea6adf,NSA MS AppLocker,https://apps.nsa.gov/iaarchive/library/ia-guidance/tech-briefs/application-whitelisting-using-microsoft-applocker.cfm,"NSA Information Assurance Directorate. (2014, August). Application Whitelisting Using Microsoft AppLocker. Retrieved March 31, 2016.",
course-of-action--feff9142-e8c2-46f4-842b-bd6fb3d41157,mitre-attack,https://attack.mitre.org/mitigations/M1041,,M1041
course-of-action--ff5d862a-ae6b-4833-8c15-e235d654d28e,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--2108b914-eee1-45cc-8840-36272b19596a,Microsoft GPO Security Filtering,https://docs.microsoft.com/en-us/previous-versions/windows/desktop/Policy/filtering-the-scope-of-a-gpo,"Microsoft. (2018, May 30). Filtering the Scope of a GPO. Retrieved March 13, 2019.",
course-of-action--0e5bdf42-a7f7-4d16-a074-4915bd262f80,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--28c0f30c-32c3-4c6c-a474-74820e55854f,mitre-attack,https://attack.mitre.org/mitigations/T1218,,T1218
course-of-action--56db6ccc-433d-4411-8383-c3fd7053e2c8,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--74febc44-8955-4e4d-aca0-d4dad2f967d7,AppArmor official,http://wiki.apparmor.net/index.php/Main_Page,"AppArmor. (2017, October 19). AppArmor Security Project Wiki. Retrieved December 20, 2017.",
course-of-action--823fbfe9-b015-4bf3-9e67-d340c7373ca0,SubTee MSBuild,,"Smith, C. (2016, September 13). Bypassing Application Whitelisting using MSBuild.exe - Device Guard Example and Mitigations. Retrieved September 13, 2016.",
course-of-action--8ca6a5e0-aae5-49bc-8d07-f888c7dba9ea,SensePost Outlook Home Page,https://sensepost.com/blog/2017/outlook-home-page-another-ruler-vector/,"Stalmans, E. (2017, October 11). Outlook Home Page – Another Ruler Vector. Retrieved February 4, 2019.",
course-of-action--979e6485-7a2f-42bd-ae96-4e622c3cd173,mitre-attack,https://attack.mitre.org/mitigations/T1021,,T1021
course-of-action--a09375e5-63d2-4b65-8b0d-1cfe3e6304ca,Microsoft AMSI June 2015,https://cloudblogs.microsoft.com/microsoftsecure/2015/06/09/windows-10-to-offer-application-developers-new-malware-defenses/?source=mmpc,"Microsoft. (2015, June 9). Windows 10 to offer application developers new malware defenses. Retrieved February 12, 2018.",
course-of-action--a222db25-cafb-44b1-a64a-20eab050514c,mitre-attack,https://attack.mitre.org/mitigations/T1222,,T1222
course-of-action--addb3703-5a59-4461-9bcd-7e2b5d4e92a0,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--ba2ec548-fb75-4b8c-88d6-d91a77a943cf,FireEye WMI 2015,https://www.fireeye.com/content/dam/fireeye-www/global/en/current-threats/pdfs/wp-windows-management-instrumentation.pdf,"Ballenthin, W., et al. (2015). Windows Management Instrumentation (WMI) Offense, Defense, and Forensics. Retrieved March 30, 2016.",
course-of-action--c4585911-6ecf-47b6-aa6b-a2bae30fd3f7,mitre-attack,https://attack.mitre.org/mitigations/T1497,,T1497
course-of-action--d75a3d1b-b536-4f15-a23c-f4bcc17837b8,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
course-of-action--da8a87d2-946d-4c34-9a30-709058b98996,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--f28a20fd-d173-4603-807e-2cb3f51bdf04,TechNet Applocker vs SRP,https://technet.microsoft.com/en-us/library/ee791851.aspx,"Microsoft. (2012, June 27). Using Software Restriction Policies and AppLocker Policies. Retrieved April 7, 2016.",
course-of-action--fdb1ae84-7b00-4d3d-b7dc-c774beef6425,mitre-attack,https://attack.mitre.org/mitigations/T1098,,T1098
