id,source_name,url,description,external_id
attack-pattern--7610cada-1499-41a4-b3dd-46467b68d177,Savill 1999,https://web.archive.org/web/20150511162820/http://windowsitpro.com/windows/netexe-reference,"Savill, J. (1999, March 4). Net.exe reference. Retrieved September 22, 2015.",
attack-pattern--76551c52-b111-4884-bc47-ff3e728f0156,OPM Leak,https://www.opm.gov/cybersecurity/cybersecurity-incidents/,"Cybersecurity Resource Center. (n.d.). CYBERSECURITY INCIDENTS. Retrieved October 20, 2020.",
attack-pattern--767dbf9e-df3f-45cb-8998-4903ab5f80c0,Harmj0y Domain Trusts,https://posts.specterops.io/a-guide-to-attacking-domain-trusts-971e52cb2944,"Schroeder, W. (2017, October 30). A Guide to Attacking Domain Trusts. Retrieved February 14, 2019.",
attack-pattern--768dce68-8d0d-477a-b01d-0eea98b963a1,Microsoft Kerberos Golden Ticket,https://gallery.technet.microsoft.com/scriptcenter/Kerberos-Golden-Ticket-b4814285,"Microsoft. (2015, March 24). Kerberos Golden Ticket Check (Updated). Retrieved February 27, 2020.",
attack-pattern--772bc7a8-a157-42cc-8728-d648e25c7fe7,Cyberreason DCOM DDE Lateral Movement Nov 2017,https://www.cybereason.com/blog/leveraging-excel-dde-for-lateral-movement-via-dcom,"Tsukerman, P. (2017, November 8). Leveraging Excel DDE for lateral movement via DCOM. Retrieved November 21, 2017.",
attack-pattern--774a3188-6ba9-4dc4-879d-d54ee48a5ce9,ESET Gamaredon June 2020,https://www.welivesecurity.com/2020/06/11/gamaredon-group-grows-its-game/,"Boutin, J. (2020, June 11). Gamaredon group grows its game. Retrieved June 16, 2020.",
attack-pattern--774ad5bb-2366-4c13-a8a9-65e50b292e7c,ThreatConnect Infrastructure Dec 2020,https://threatconnect.com/blog/infrastructure-research-hunting/,"ThreatConnect. (2020, December 15). Infrastructure Research and Hunting: Boiling the Domain Ocean. Retrieved October 12, 2021.",
attack-pattern--77532a55-c283-4cd2-bc5d-2d0b65e9d88c,Palo Alto Unit 42 Compromised Cloud Compute Credentials 2022,https://unit42.paloaltonetworks.com/compromised-cloud-compute-credentials/,"Dror Alon. (2022, December 8). Compromised Cloud Compute Credentials: Case Studies From the Wild. Retrieved March 9, 2023.",
attack-pattern--77eae145-55db-4519-8ae5-77b0c7215d69,Kaspersky RTLO Cyber Crime,https://securelist.com/zero-day-vulnerability-in-telegram/83800/,"Firsh, A.. (2018, February 13). Zero-day vulnerability in Telegram - Cybercriminals exploited Telegram flaw to launch multipurpose attacks. Retrieved April 22, 2019.",
attack-pattern--7807d3a4-a885-4639-a786-c1ed41484970,FireEyeSupplyChain,https://www.mandiant.com/resources/supply-chain-analysis-from-quartermaster-to-sunshop,"FireEye. (2014). SUPPLY CHAIN ANALYSIS: From Quartermaster to SunshopFireEye. Retrieved March 6, 2017.",
attack-pattern--791481f8-e96a-41be-b089-a088763083d4,ITWorld Hard Disk Health Dec 2014,https://www.itworld.com/article/2853992/3-tools-to-check-your-hard-drives-health-and-make-sure-its-not-already-dying-on-you.html,"Pinola, M. (2014, December 14). 3 tools to check your hard drive's health and make sure it's not already dying on you. Retrieved October 2, 2018.",
attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,mitre-attack,https://attack.mitre.org/techniques/T1070,,T1070
attack-pattern--79a4052e-1a89-4b09-aea6-51f1d11fe19c,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--79a47ad0-fc3b-4821-9f01-a026b1ddba21,Outlook Today Home Page,https://medium.com/@bwtech789/outlook-today-homepage-persistence-33ea9b505943,"Soutcast. (2018, September 14). Outlook Today Homepage Persistence. Retrieved February 5, 2019.",
attack-pattern--79da0971-3147-4af6-a4f5-e8cd447cd795,Koczwara Beacon Hunting Sep 2021,https://michaelkoczwara.medium.com/cobalt-strike-c2-hunting-with-shodan-c448d501a6e2,"Koczwara, M. (2021, September 7). Hunting Cobalt Strike C2 with Shodan. Retrieved October 12, 2021.",
attack-pattern--7ad38ef1-381a-406d-872a-38b136eb5ecc,Atlassian Confluence Logging,https://confluence.atlassian.com/confkb/how-to-enable-user-access-logging-182943.html,"Atlassian. (2018, January 9). How to Enable User Access Logging. Retrieved April 4, 2018.",
attack-pattern--7b211ac6-c815-4189-93a9-ab415deca926,CERT-EU Golden Ticket Protection,https://cert.europa.eu/static/WhitePapers/UPDATED%20-%20CERT-EU_Security_Whitepaper_2014-007_Kerberos_Golden_Ticket_Protection_v1_4.pdf,"Abolins, D., Boldea, C., Socha, K., Soria-Machado, M. (2016, April 26). Kerberos Golden Ticket Protection. Retrieved July 13, 2017.",
attack-pattern--7b50a1d3-4ca7-45d1-989d-a6503f04bfe1,Kubernetes API,https://kubernetes.io/docs/concepts/overview/kubernetes-api/,"The Kubernetes Authors. (n.d.). The Kubernetes API. Retrieved March 29, 2021.",
attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,US-CERT-TA18-106A,https://www.us-cert.gov/ncas/alerts/TA18-106A,"US-CERT. (2018, April 20). Alert (TA18-106A) Russian State-Sponsored Cyber Actors Targeting Network Infrastructure Devices. Retrieved October 19, 2020.",
attack-pattern--7bd9c723-2f78-4309-82c5-47cad406572b,Data Driven Security DGA,https://datadrivensecurity.info/blog/posts/2014/Oct/dga-part2/,"Jacobs, J. (2014, October 2). Building a DGA Classifier: Part 2, Feature Engineering. Retrieved February 18, 2019.",
attack-pattern--7bdca9d5-d500-4d7d-8c52-5fd47baf4c0c,TechNet Schtasks,https://technet.microsoft.com/en-us/library/bb490996.aspx,"Microsoft. (n.d.). Schtasks. Retrieved April 28, 2016.",
attack-pattern--7c0f17c9-1af6-4628-9cbd-9e45482dd605,Elastic Process Injection July 2017,https://www.endgame.com/blog/technical-blog/ten-process-injection-techniques-technical-survey-common-and-trending-process,"Hosseini, A. (2017, July 18). Ten Process Injection Techniques: A Technical Survey Of Common And Trending Process Injection Techniques. Retrieved December 7, 2017.",
attack-pattern--7c46b364-8496-4234-8a56-f7e6727e21e1,US-CERT-TA18-106A,https://www.us-cert.gov/ncas/alerts/TA18-106A,"US-CERT. (2018, April 20). Alert (TA18-106A) Russian State-Sponsored Cyber Actors Targeting Network Infrastructure Devices. Retrieved October 19, 2020.",
attack-pattern--7c93aa74-4bc0-4a9e-90ea-f25f86301566,Black Hat 2015 App Shim,https://www.blackhat.com/docs/eu-15/materials/eu-15-Pierce-Defending-Against-Malicious-Application-Compatibility-Shims-wp.pdf,"Pierce, Sean. (2015, November). Defending Against Malicious Application Compatibility Shims. Retrieved June 22, 2017.",
attack-pattern--7d20fff9-8751-404e-badd-ccd71bda0236,wardle chp2 persistence,https://taomm.org/PDFs/vol1/CH%200x02%20Persistence.pdf,"Patrick Wardle. (2022, January 1). The Art of Mac Malware Volume 0x1:Analysis. Retrieved April 19, 2022.",
attack-pattern--7d57b371-10c2-45e5-b3cc-83a8fb380e4c,Sysinternals AppCertDlls Oct 2007,https://forum.sysinternals.com/appcertdlls_topic12546.html,"Microsoft. (2007, October 24). Windows Sysinternals - AppCertDlls. Retrieved December 18, 2017.",
attack-pattern--7d6f590f-544b-45b4-9a42-e0805f342af3,Endurant CMSTP July 2018,http://www.endurant.io/cmstp/detecting-cmstp-enabled-code-execution-and-uac-bypass-with-sysmon/,"Seetharaman, N. (2018, July 7). Detecting CMSTP-Enabled Code Execution and UAC Bypass With Sysmon.. Retrieved August 6, 2018.",
attack-pattern--7d751199-05fa-4a72-920f-85df4506c76c,mitre-attack,https://attack.mitre.org/techniques/T1188,,T1188
attack-pattern--7d77a07d-02fe-4e88-8bd9-e9c008c01bf0,US-CERT TA18-068A 2018,https://www.us-cert.gov/ncas/alerts/TA18-086A,"US-CERT. (2018, March 27). TA18-068A Brute Force Attacks Conducted by Cyber Actors. Retrieved October 2, 2019.",
attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,PWC Cloud Hopper April 2017,https://web.archive.org/web/20220224041316/https:/www.pwc.co.uk/cyber-security/pdf/cloud-hopper-report-final-v4.pdf,"PwC and BAE Systems. (2017, April). Operation Cloud Hopper. Retrieved April 5, 2017.",
attack-pattern--7de1f7ac-5d0c-4c9c-8873-627202205331,APT29 Deep Look at Credential Roaming,https://www.mandiant.com/resources/blog/apt29-windows-credential-roaming,"Thibault Van Geluwe De Berlaere. (2022, November 8). They See Me Roaming: Following APT29 by Taking a Deeper Look at Windows Credential Roaming. Retrieved November 9, 2022.",
attack-pattern--7decb26c-715c-40cf-b7e0-026f7d7cc215,Microsoft DEV-0537,https://www.microsoft.com/security/blog/2022/03/22/dev-0537-criminal-actor-targeting-organizations-for-data-exfiltration-and-destruction/,"Microsoft. (2022, March 22). DEV-0537 criminal actor targeting organizations for data exfiltration and destruction. Retrieved March 23, 2022.",
attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,US-CERT-TA18-106A,https://www.us-cert.gov/ncas/alerts/TA18-106A,"US-CERT. (2018, April 20). Alert (TA18-106A) Russian State-Sponsored Cyber Actors Targeting Network Infrastructure Devices. Retrieved October 19, 2020.",
attack-pattern--7e3beebd-8bfe-4e7b-a892-e44ab06a75f9,FireEye EPS Awakens Part 2,https://web.archive.org/web/20151226205946/https://www.fireeye.com/blog/threat-research/2015/12/the-eps-awakens-part-two.html,"Winters, R. (2015, December 20). The EPS Awakens - Part 2. Retrieved January 22, 2016.",
attack-pattern--7e7c2fba-7cca-486c-9582-4c1bb2851961,Disable automount for ISO,https://gist.github.com/wdormann/fca29e0dcda8b5c0472e73e10c78c3e7,"wordmann. (2022, February 8). Disable Disc Imgage. Retrieved February 8, 2022.",
attack-pattern--7efba77e-3bc4-4ca5-8292-d8201dcd64b5,Cisco Blog Legacy Device Attacks,https://community.cisco.com/t5/security-blogs/attackers-continue-to-target-legacy-devices/ba-p/4169954,"Omar Santos. (2020, October 19). Attackers Continue to Target Legacy Devices. Retrieved October 20, 2020.",
attack-pattern--7f0ca133-88c4-40c6-a62f-b3083a7fbc2e,Wikipedia Booting,https://en.wikipedia.org/wiki/Booting,"Wikipedia. (n.d.). Booting. Retrieved November 13, 2019.",
attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,Uperesia Malicious Office Documents,https://www.uperesia.com/analyzing-malicious-office-documents,"Felix. (2016, September). Analyzing Malicious Office Documents. Retrieved April 11, 2018.",
attack-pattern--800f9819-7007-4540-a520-40e655876800,Aqua Security Cloud Native Threat Report June 2021,https://info.aquasec.com/hubfs/Threat%20reports/AquaSecurity_Cloud_Native_Threat_Report_2021.pdf?utm_campaign=WP%20-%20Jun2021%20Nautilus%202021%20Threat%20Research%20Report&utm_medium=email&_hsmi=132931006&_hsenc=p2ANqtz-_8oopT5Uhqab8B7kE0l3iFo1koirxtyfTehxF7N-EdGYrwk30gfiwp5SiNlW3G0TNKZxUcDkYOtwQ9S6nNVNyEO-Dgrw&utm_content=132931006&utm_source=hs_automation,"Team Nautilus. (2021, June). Attacks in the Wild on the Container Supply Chain and Infrastructure. Retrieved August 26, 2021.",
attack-pattern--804c042c-cfe6-449e-bc1a-ba0a998a70db,Webroot PHP 2011,https://www.webroot.com/blog/2011/02/22/malicious-php-scripts-on-the-rise/,"Brandt, Andrew. (2011, February 22). Malicious PHP Scripts on the Rise. Retrieved October 3, 2018.",
attack-pattern--806a49c4-970d-43f9-9acc-ac0ee11e6662,Elastic Process Injection July 2017,https://www.endgame.com/blog/technical-blog/ten-process-injection-techniques-technical-survey-common-and-trending-process,"Hosseini, A. (2017, July 18). Ten Process Injection Techniques: A Technical Survey Of Common And Trending Process Injection Techniques. Retrieved December 7, 2017.",
attack-pattern--808e6329-ca91-4b87-ac2d-8eadc5f8f327,WinOSBite verclsid.exe,https://www.winosbite.com/verclsid-exe/,"verclsid-exe. (2019, December 17). verclsid.exe File Information - What is it & How to Block . Retrieved August 10, 2020.",
attack-pattern--81033c3b-16a4-46e4-8fed-9b030dd03c4a,Microsoft DEV-0537,https://www.microsoft.com/security/blog/2022/03/22/dev-0537-criminal-actor-targeting-organizations-for-data-exfiltration-and-destruction/,"Microsoft. (2022, March 22). DEV-0537 criminal actor targeting organizations for data exfiltration and destruction. Retrieved March 23, 2022.",
attack-pattern--810aa4ad-61c9-49cb-993f-daa06199421d,20 macOS Common Tools and Techniques,https://labs.sentinelone.com/20-common-tools-techniques-used-by-macos-threat-actors-malware/,"Phil Stokes. (2021, February 16). 20 Common Tools & Techniques Used by macOS Threat Actors & Malware. Retrieved August 23, 2021.",
attack-pattern--810d8072-afb6-4a56-9ee7-86379ac4a6f3,Norton Botnet,https://us.norton.com/internetsecurity-malware-what-is-a-botnet.html,"Norton. (n.d.). What is a botnet?. Retrieved October 4, 2020.",
attack-pattern--818302b2-d640-477b-bf88-873120ce85c4,Cisco Synful Knock Evolution,https://blogs.cisco.com/security/evolution-of-attacks-on-cisco-ios-devices,"Graham Holmes. (2015, October 8). Evolution of attacks on Cisco IOS devices. Retrieved October 19, 2020.",
attack-pattern--8187bd2a-866f-4457-9009-86b0ddedffa3,"External to DA, the OS X Way",http://www.slideshare.net/StephanBorosh/external-to-da-the-os-x-way,"Alex Rymdeko-Harvey, Steve Borosh. (2016, May 14). External to DA, the OS X Way. Retrieved July 3, 2017.",
attack-pattern--824add00-99a1-4b15-9a2d-6c5683b7b497,Praetorian TLS Downgrade Attack 2014,https://www.praetorian.com/blog/man-in-the-middle-tls-ssl-protocol-downgrade-attack/,"Praetorian. (2014, August 19). Man-in-the-Middle TLS Protocol Downgrade Attack. Retrieved October 8, 2021.",
attack-pattern--8252f135-ed26-4ce1-ae61-f26e94429a19,Learn XPC Exploitation,https://wojciechregula.blog/post/learn-xpc-exploitation-part-3-code-injections/,"Wojciech Reguła. (2020, June 29). Learn XPC exploitation. Retrieved October 12, 2021.",
attack-pattern--82caa33e-d11a-433a-94ea-9b5a5fbef81d,Unit 42 Pirpi July 2015,https://unit42.paloaltonetworks.com/ups-observations-on-cve-2015-3113-prior-zero-days-and-the-pirpi-payload/,"Falcone, R., Wartell, R.. (2015, July 27). UPS: Observations on CVE-2015-3113, Prior Zero-Days and the Pirpi Payload. Retrieved April 23, 2019.",
attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--837f9164-50af-4ac0-8219-379d8a74cefc,SRD GPP,http://blogs.technet.com/b/srd/archive/2014/05/13/ms14-025-an-update-for-group-policy-preferences.aspx,"Security Research and Defense. (2014, May 13). MS14-025: An Update for Group Policy Preferences. Retrieved January 28, 2015.",
attack-pattern--83a766f8-1501-4b3a-a2de-2e2849e8dfc1,Rapid7G20Espionage,https://blog.rapid7.com/2013/08/26/upcoming-g20-summit-fuels-espionage-operations/,"Rapid7. (2013, August 26). Upcoming G20 Summit Fuels Espionage Operations. Retrieved March 6, 2017.",
attack-pattern--840a987a-99bd-4a80-a5c9-0cb2baa6cade,LOLBAS Mshta,https://lolbas-project.github.io/lolbas/Binaries/Mshta/,"LOLBAS. (n.d.). Mshta.exe. Retrieved July 31, 2019.",
attack-pattern--84601337-6a55-4ad7-9c35-79e0d1ea2ab3,Launch Service Keys Developer Apple,https://developer.apple.com/library/archive/documentation/General/Reference/InfoPlistKeyReference/Articles/LaunchServicesKeys.html#//apple_ref/doc/uid/TP40009250-SW1,"Apple. (2018, June 4). Launch Services Keys. Retrieved October 5, 2021.",
attack-pattern--84771bc3-f6a0-403e-b144-01af70e5fda0,Proofpoint TA407 September 2019,https://www.proofpoint.com/us/threat-insight/post/threat-actor-profile-ta407-silent-librarian,"Proofpoint Threat Insight Team. (2019, September 5). Threat Actor Profile: TA407, the Silent Librarian. Retrieved February 3, 2021.",
attack-pattern--84ae8255-b4f4-4237-b5c5-e717405a9701,mandiant-masking,https://www.mandiant.com/resources/blog/url-obfuscation-schema-abuse,"Simonian, Nick. (2023, May 22). Don't @ Me: URL Obfuscation Through Schema Abuse. Retrieved January 17, 2024.",
attack-pattern--84e02621-8fdf-470f-bd58-993bb6a89d91,mitre-attack,https://attack.mitre.org/techniques/T1104,,T1104
attack-pattern--851e071f-208d-4c79-adc6-5974c85c78f3,NYT-Colonial,https://www.nytimes.com/2021/05/13/technology/colonial-pipeline-ransom.html,"Nicole Perlroth. (2021, May 13). Colonial Pipeline paid 75 Bitcoin, or roughly $5 million, to hackers.. Retrieved August 18, 2023.",
attack-pattern--853c4192-4311-43e1-bfbb-b11b14911852,FireEye Kevin Mandia Guardrails,https://www.cyberscoop.com/kevin-mandia-fireeye-u-s-malware-nice/,"Shoorbajee, Z. (2018, June 1). Playing nice? FireEye CEO says U.S. malware is more restrained than adversaries'. Retrieved January 17, 2019.",
attack-pattern--8565825b-21c8-4518-b75e-cbc4c717a156,List Blobs,https://docs.microsoft.com/en-us/rest/api/storageservices/list-blobs,"Microsoft - List Blobs. (n.d.). Retrieved October 4, 2021.",
attack-pattern--861b8fd2-57f3-4ee1-ab5d-c19c3b8c7a4a,Pass The Cookie,https://wunderwuzzi23.github.io/blog/passthecookie.html,"Rehberger, J. (2018, December). Pivot to the Cloud using Pass the Cookie. Retrieved April 5, 2019.",
attack-pattern--866d0d6d-02c6-42bd-aa2f-02907fdc0969,WithSecure Lazarus-NoPineapple Threat Intel Report 2023,https://labs.withsecure.com/content/dam/labs/docs/WithSecure-Lazarus-No-Pineapple-Threat-Intelligence-Report-2023.pdf,"Ruohonen, S. & Robinson, S. (2023, February 2). No Pineapple! -DPRK Targeting of Medical Research and Technology Sector. Retrieved July 10, 2023.",
attack-pattern--86850eff-2729-40c3-b85e-c4af26da4a2d,DuplicateToken function,https://learn.microsoft.com/en-us/windows/win32/api/securitybaseapi/nf-securitybaseapi-duplicatetoken,"Microsoft. (2021, October 12). DuplicateToken function (securitybaseapi.h). Retrieved January 8, 2024.",
attack-pattern--86a96bf6-cf8b-411c-aaeb-8959944d64f7,mitre-attack,https://attack.mitre.org/techniques/T1567/001,,T1567.001
attack-pattern--8861073d-d1b8-4941-82ce-dce621d398f0,mitre-attack,https://attack.mitre.org/techniques/T1021/007,,T1021.007
attack-pattern--8868cb5b-d575-4a60-acb2-07d37389a2fd,Hartrell cd00r 2002,https://www.giac.org/paper/gcih/342/handle-cd00r-invisible-backdoor/103631,"Hartrell, Greg. (2002, August). Get a handle on cd00r: The invisible backdoor. Retrieved October 13, 2018.",
attack-pattern--887274fc-2d63-4bdc-82f3-fae56d1d5fdc,Booby Trap Shortcut 2017,https://www.uperesia.com/booby-trapped-shortcut,"Weyne, F. (2017, April). Booby trap a shortcut with a backdoor. Retrieved October 3, 2023.",
attack-pattern--88d31120-5bc7-4ce3-a9c0-7cf147be8e54,ThreatConnect Infrastructure Dec 2020,https://threatconnect.com/blog/infrastructure-research-hunting/,"ThreatConnect. (2020, December 15). Infrastructure Research and Hunting: Boiling the Domain Ocean. Retrieved October 12, 2021.",
attack-pattern--890c9858-598c-401d-a4d5-c67ebcdd703a,Microsoft Identity Platform Protocols May 2019,https://docs.microsoft.com/en-us/azure/active-directory/develop/active-directory-v2-protocols,"Microsoft. (n.d.). Retrieved September 12, 2019.",
attack-pattern--8982a661-d84c-48c0-b4ec-1db29c6cf3bc,ACSC Email Spoofing,https://www.cyber.gov.au/sites/default/files/2019-03/spoof_email_sender_policy_framework.pdf,"Australian Cyber Security Centre. (2012, December). Mitigating Spoofed Emails Using Sender Policy Framework. Retrieved October 19, 2020.",
attack-pattern--8a2f40cf-8325-47f9-96e4-b1ca4c7389bd,Rhino Security Labs AWS Privilege Escalation,https://rhinosecuritylabs.com/aws/aws-privilege-escalation-methods-mitigation/,"Spencer Gietzen. (n.d.). AWS IAM Privilege Escalation – Methods and Mitigation. Retrieved May 27, 2022.",
attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,Talos Roblox Scam 2023,https://blog.talosintelligence.com/roblox-scam-overview/,"Tiago Pereira. (2023, November 2). Attackers use JavaScript URLs, API forms and more to scam users in popular online game “Roblox”. Retrieved January 2, 2024.",
attack-pattern--8c41090b-aa47-4331-986b-8c9a51a91103,Novetta Blockbuster,https://web.archive.org/web/20160226161828/https://www.operationblockbuster.com/wp-content/uploads/2016/02/Operation-Blockbuster-Report.pdf,"Novetta Threat Research Group. (2016, February 24). Operation Blockbuster: Unraveling the Long Thread of the Sony Attack. Retrieved February 25, 2016.",
attack-pattern--8c4aef43-48d5-49aa-b2af-c0cd58d30c3d,US-CERT TA18-074A,https://www.us-cert.gov/ncas/alerts/TA18-074A,"US-CERT. (2018, March 16). Alert (TA18-074A): Russian Government Cyber Activity Targeting Energy and Other Critical Infrastructure Sectors. Retrieved June 6, 2018.",
attack-pattern--8cdeb020-e31e-4f88-a582-f53dcfbda819,LogonUserW function,https://learn.microsoft.com/en-us/windows/win32/api/winbase/nf-winbase-logonuserw,"Microsoft. (2023, March 10). LogonUserW function (winbase.h). Retrieved January 8, 2024.",
attack-pattern--8d7bd4f5-3a89-4453-9c82-2c8894d5655e,ADSecurity Finding Passwords in SYSVOL,https://adsecurity.org/?p=2288,"Sean Metcalf. (2015, December 28). Finding Passwords in SYSVOL & Exploiting Group Policy Preferences. Retrieved February 17, 2020.",
attack-pattern--8df54627-376c-487c-a09c-7d2b5620f56e,Palo Alto Reaver Nov 2017,https://researchcenter.paloaltonetworks.com/2017/11/unit42-new-malware-with-ties-to-sunorcal-discovered/,"Grunzweig, J. and Miller-Osborn, J. (2017, November 10). New Malware with Ties to SunOrcal Discovered. Retrieved November 16, 2017.",
attack-pattern--8e350c1d-ac79-4b5c-bd4e-7476d7e84ec5,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--8f104855-e5b7-4077-b1f5-bc3103b41abe,Google Cloud - IAM Servie Accounts List API,https://cloud.google.com/sdk/gcloud/reference/iam/service-accounts/list,"Google. (2020, June 23). gcloud iam service-accounts list. Retrieved August 4, 2020.",
attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,US-CERT-TA18-106A,https://www.us-cert.gov/ncas/alerts/TA18-106A,"US-CERT. (2018, April 20). Alert (TA18-106A) Russian State-Sponsored Cyber Actors Targeting Network Infrastructure Devices. Retrieved October 19, 2020.",
attack-pattern--8f504411-cb96-4dac-a537-8d2bb7679c59,Sophos PowerShell Command History Forensics,https://community.sophos.com/products/malware/b/blog/posts/powershell-command-history-forensics,"Vikas, S. (2020, August 26). PowerShell Command History Forensics. Retrieved September 4, 2020.",
attack-pattern--8faedf87-dceb-4c35-b2a2-7286f59a3bc3,Methods of Mac Malware Persistence,https://www.virusbulletin.com/uploads/pdf/conference/vb2014/VB2014-Wardle.pdf,"Patrick Wardle. (2014, September). Methods of Malware Persistence on Mac OS X. Retrieved July 5, 2017.",
attack-pattern--90c4a591-d02d-490b-92aa-619d9701ac04,NPLogonNotify,https://learn.microsoft.com/en-us/windows/win32/api/npapi/nf-npapi-nplogonnotify,"Microsoft. (2021, October 21). NPLogonNotify function (npapi.h). Retrieved March 30, 2023.",
attack-pattern--910906dd-8c0a-475a-9cc1-5e029e2fad58,Microsoft MOF May 2018,https://docs.microsoft.com/en-us/windows/win32/wmisdk/managed-object-format--mof-,"Satran, M. (2018, May 30). Managed Object Format (MOF). Retrieved January 24, 2020.",
attack-pattern--91177e6d-b616-4a03-ba4b-f3b32f7dda75,DigitalShadows CDN,https://www.digitalshadows.com/blog-and-research/content-delivery-networks-cdns-can-leave-you-exposed-how-you-might-be-affected-and-what-you-can-do-about-it/,"Swisscom & Digital Shadows. (2017, September 6). Content Delivery Networks (CDNs) Can Leave You Exposed – How You Might Be Affected And What You Can Do About It. Retrieved October 20, 2020.",
attack-pattern--91541e7e-b969-40c6-bbd8-1b5352ec2938,FireEye FIN7 April 2017,https://www.fireeye.com/blog/threat-research/2017/04/fin7-phishing-lnk.html,"Carr, N., et al. (2017, April 24). FIN7 Evolution and the Phishing LNK. Retrieved April 24, 2017.",
attack-pattern--91ce1ede-107f-4d8b-bf4c-735e8789c94b,Enigma Phishing for Credentials Jan 2015,https://enigma0x3.net/2015/01/21/phishing-for-credentials-if-you-want-it-just-ask/,"Nelson, M. (2015, January 21). Phishing for Credentials: If you want it, just ask!. Retrieved December 17, 2018.",
attack-pattern--926d8cfd-1d0d-4da2-ab49-3ca10ec3f3b5,Awake Security C2 Cloud,https://awakesecurity.com/blog/threat-hunting-series-detecting-command-control-in-the-cloud/,"Gary Golomb and Tory Kei. (n.d.). Threat Hunting Series: Detecting Command & Control in the Cloud. Retrieved May 27, 2022.",
attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,Mitiga Security Advisory: SSM Agent as Remote Access Trojan,https://www.mitiga.io/blog/mitiga-security-advisory-abusing-the-ssm-agent-as-a-remote-access-trojan,"Ariel Szarf, Or Aspir. (n.d.). Mitiga Security Advisory: Abusing the SSM Agent as a Remote Access Trojan. Retrieved January 31, 2024.",
attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,University of Birmingham C2,https://arxiv.org/ftp/arxiv/papers/1408/1408.1136.pdf,"Gardiner, J.,  Cova, M., Nagaraja, S. (2014, February). Command & Control Understanding, Denying and Detecting. Retrieved April 20, 2016.",
attack-pattern--93591901-3172-4e94-abf8-6034ab26f44a,CTD PPID Spoofing Macro Mar 2019,https://blog.christophetd.fr/building-an-office-macro-to-spoof-process-parent-and-command-line/,"Tafani-Dereeper, C. (2019, March 12). Building an Office macro to spoof parent processes and command line arguments. Retrieved June 3, 2019.",
attack-pattern--937e4772-8441-4e4a-8bf0-8d447d667e23,SEC EDGAR Search,https://www.sec.gov/edgar/search-and-access,"U.S. SEC. (n.d.). EDGAR - Search and Access. Retrieved August 27, 2021.",
attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,TechNet Autoruns,https://technet.microsoft.com/en-us/sysinternals/bb963902,"Russinovich, M. (2016, January 4). Autoruns for Windows v13.51. Retrieved June 6, 2016.",
attack-pattern--94cb00a4-b295-4d06-aa2b-5653b9c1be9c,Zimbra Preauth,https://wiki.zimbra.com/wiki/Preauth,"Zimbra. (2023, March 16). Preauth. Retrieved May 31, 2023.",
attack-pattern--954a1639-f2d6-407d-aef3-4917622ca493,Obsidian SSPR Abuse 2023,https://www.obsidiansecurity.com/blog/behind-the-breach-self-service-password-reset-azure-ad/,"Noah Corradin and Shuyang Wang. (2023, August 1). Behind The Breach: Self-Service Password Reset (SSPR) Abuse in Azure AD. Retrieved March 28, 2024.",
attack-pattern--960c3c86-1480-4d72-b4e0-8c242e84a5c5,ESET FontOnLake Analysis 2021,https://web-assets.esetstatic.com/wls/2021/10/eset_fontonlake.pdf,"Vladislav Hrčka. (2021, January 1). FontOnLake. Retrieved September 27, 2023.",
attack-pattern--9664ad0e-789e-40ac-82e2-d7b17fbe8fb3,Slack Security Risks,https://www.nightfall.ai/blog/saas-slack-security-risks-2020,"Michael Osakwe. (2020, November 18). 4 SaaS and Slack Security Risks to Consider. Retrieved March 17, 2023.",
attack-pattern--970a3432-3237-47ad-bcca-7d8cbb217736,Sixdub PowerPick Jan 2016,https://web.archive.org/web/20160327101330/http://www.sixdub.net/?p=367,"Warner, J.. (2015, January 6). Inexorable PowerShell – A Red Teamer’s Tale of Overcoming Simple AppLocker Policies. Retrieved December 8, 2018.",
attack-pattern--970cdb5c-02fb-4c38-b17e-d6327cf3c810,capec,https://capec.mitre.org/data/definitions/132.html,,CAPEC-132
